fold_id,model,fold_start,fold_end,run_id,macro_f1,balanced_accuracy,brier_score,ece,switch_frequency,mean_entropy,val_start,test_start,test_end
50,lagrangian_conv1d,0,70,20260614_201145,0.3181233181233181,0.3393653757799416,0.753061879547485,0.26217188843539063,0.16037735849056603,0.6920462846755981,2019-05-09,2020-05-08,2021-05-07
51,lagrangian_conv1d,0,70,20260614_201145,0.4673872146773211,0.47717896339021065,0.6329300503628574,0.19263845947986474,0.14622641509433962,0.6076945066452026,2019-08-08,2020-08-07,2021-08-06
52,lagrangian_conv1d,0,70,20260614_201145,0.33564408223042763,0.4048927522630257,0.7133063981101319,0.2811949148144521,0.1650943396226415,0.7112331986427307,2019-11-06,2020-11-05,2021-11-04
53,lagrangian_conv1d,0,70,20260614_201145,0.4099788657615028,0.4494543650793651,0.6420267499230445,0.24639479487154967,0.17452830188679244,0.724583089351654,2020-02-07,2021-02-08,2022-02-04
54,lagrangian_conv1d,0,70,20260614_201145,0.48675176632787914,0.5077237717741594,0.5706453731928739,0.14558057018288983,0.15566037735849056,0.7740709185600281,2020-05-08,2021-05-10,2022-05-06
55,lagrangian_conv1d,0,70,20260614_201145,0.3683261183261183,0.4300233644859813,0.5313758183523108,0.11481487890924084,0.10377358490566038,0.775589644908905,2020-08-07,2021-08-09,2022-08-08
56,lagrangian_conv1d,0,70,20260614_201145,0.28161312371838687,0.29779135338345863,0.47918943856073815,0.034848939504981566,0.10377358490566038,0.7929843664169312,2020-11-05,2021-11-05,2022-11-04
57,lagrangian_conv1d,0,70,20260614_201145,0.2290601603954159,0.28360433604336044,0.5124235144958087,0.0773547496034506,0.0660377358490566,0.8489748239517212,2021-02-08,2022-02-07,2023-02-07
58,lagrangian_conv1d,0,70,20260614_201145,0.4695719313366372,0.5518207282913165,0.49995028497786126,0.07088999960903831,0.09905660377358491,0.8134869933128357,2021-05-10,2022-05-09,2023-05-09
59,lagrangian_conv1d,0,70,20260614_201145,0.6127721224131846,0.6218881856540085,0.5278180006299429,0.11081341412705435,0.09905660377358491,0.9299479126930237,2021-08-09,2022-08-09,2023-08-09
60,lagrangian_conv1d,0,70,20260614_201145,0.39982946185011314,0.4707643452982811,0.719527578372622,0.239163747275939,0.08490566037735849,0.7646580338478088,2021-11-05,2022-11-07,2023-11-07
61,lagrangian_conv1d,0,70,20260614_201145,0.40389670787262033,0.4338075880758807,0.6582795713840681,0.12837746641445608,0.22169811320754718,0.875990629196167,2022-02-07,2023-02-08,2024-02-08
62,lagrangian_conv1d,0,70,20260614_201145,0.3368056894584283,0.3695391696481813,0.6829332585508473,0.21547728301213942,0.17452830188679244,0.8409111499786377,2022-05-09,2023-05-10,2024-05-09
63,lagrangian_conv1d,0,70,20260614_201145,0.47334067211870945,0.51045299542742,0.5701025668501525,0.047204065210942364,0.17452830188679244,0.8956553936004639,2022-08-09,2023-08-10,2024-08-09
64,lagrangian_conv1d,0,70,20260614_201145,0.37766879743424364,0.37983599194598666,0.5425420175012503,0.18697492659371784,0.20754716981132076,0.867770254611969,2022-11-07,2023-11-08,2024-11-07
65,lagrangian_conv1d,0,70,20260614_201145,0.4556942233137945,0.4641198964969456,0.5951533061206092,0.17312427403781339,0.16037735849056603,0.826084315776825,2023-02-08,2024-02-09,2025-02-11
66,lagrangian_conv1d,0,70,20260614_201145,0.49608636020139096,0.5420129125151028,0.5582299773861651,0.07666930724197711,0.2169811320754717,0.8536741137504578,2023-05-10,2024-05-10,2025-05-13
67,lagrangian_conv1d,0,70,20260614_201145,0.4679284895909512,0.4761149327218756,0.585283145861797,0.09067704825893814,0.1509433962264151,0.940673828125,2023-08-10,2024-08-12,2025-08-13
68,lagrangian_conv1d,0,70,20260614_201145,0.41244810842760116,0.4396106067845198,0.5745810703711693,0.09438772324665053,0.19339622641509435,0.9524229764938354,2023-11-08,2024-11-08,2025-11-11
69,lagrangian_conv1d,0,70,20260614_201145,0.4571572364617593,0.4624248223072717,0.5868787869161113,0.06632571852822822,0.15566037735849056,0.9522654414176941,2024-02-09,2025-02-12,2026-02-12
70,lagrangian_conv1d,0,70,20260614_201145,0.4705371104876382,0.483400773655011,0.6087009764402502,0.1009992302303583,0.24056603773584906,0.989594578742981,2024-05-10,2025-05-14,2026-05-14
