fold_id,model,fold_start,fold_end,run_id,macro_f1,balanced_accuracy,brier_score,ece,switch_frequency,mean_entropy,val_start,test_start,test_end
12,xgb,0,70,20260614_203144,0.45560528782040577,0.4721641247515751,0.6729932631006447,0.26053563138129004,0.14150943396226415,0.7454997301101685,2009-11-02,2010-11-02,2011-10-31
13,xgb,0,70,20260614_203144,0.3398437740152591,0.44852917617846133,0.7398316322415519,0.2684843165214073,0.08962264150943396,0.8063275814056396,2010-02-03,2011-02-02,2012-02-01
14,xgb,0,70,20260614_203144,0.40306787277671935,0.40551093643198904,0.6845198126024544,0.1811505077590405,0.1320754716981132,1.042678713798523,2010-05-05,2011-05-04,2012-05-02
15,xgb,0,70,20260614_203144,0.2545056687498548,0.31206140350877193,0.7029074765897918,0.2043162939694006,0.14150943396226415,1.047914981842041,2010-08-04,2011-08-03,2012-08-01
16,xgb,0,70,20260614_203144,0.33160875269309004,0.3953135051925375,0.6790286107541292,0.16490233909915872,0.12735849056603774,1.0315252542495728,2010-11-02,2011-11-01,2012-11-01
17,xgb,0,70,20260614_203144,0.4413725658566372,0.5047114976594558,0.5675699214693938,0.10795576499661368,0.12264150943396226,0.8867945671081543,2011-02-02,2012-02-02,2013-02-04
18,xgb,0,70,20260614_203144,0.5158441868231477,0.525280315614618,0.5697403812867649,0.15655355806082066,0.13679245283018868,0.7834309339523315,2011-05-04,2012-05-03,2013-05-06
19,xgb,0,70,20260614_203144,0.5347136470087289,0.59883658008658,0.5359446804847207,0.09848854071657423,0.19811320754716982,0.73971027135849,2011-08-03,2012-08-02,2013-08-05
20,xgb,0,70,20260614_203144,0.4656290352911678,0.5637596899224806,0.6479318292378565,0.17343950803291072,0.19811320754716982,0.7108967900276184,2011-11-01,2012-11-02,2013-11-01
21,xgb,0,70,20260614_203144,0.5262503055337437,0.646769302126445,0.5579372078148006,0.1477100300676946,0.12264150943396226,0.8810886144638062,2012-02-02,2013-02-05,2014-02-04
22,xgb,0,70,20260614_203144,0.5076969136798968,0.5461017740429505,0.6748453668391098,0.18657111561914008,0.15566037735849056,0.7580324411392212,2012-05-03,2013-05-07,2014-05-06
23,xgb,0,70,20260614_203144,0.41290056427941013,0.43778957950869835,0.7636333745762607,0.3018053583975689,0.14622641509433962,0.6766748428344727,2012-08-02,2013-08-06,2014-08-05
24,xgb,0,70,20260614_203144,0.42181257163008024,0.4670434687636522,0.6372991115734136,0.16621533078207096,0.16037735849056603,0.8951970338821411,2012-11-02,2013-11-04,2014-11-03
25,xgb,0,70,20260614_203144,0.41724192277383765,0.45730866861698505,0.6859340041827222,0.24502592873125567,0.14150943396226415,0.7782897353172302,2013-02-05,2014-02-05,2015-02-04
26,xgb,0,70,20260614_203144,0.5462291293197532,0.5907735253031634,0.561247510614175,0.10111345889422817,0.2028301886792453,0.8666288256645203,2013-05-07,2014-05-07,2015-05-06
27,xgb,0,70,20260614_203144,0.5395273760125403,0.5567762529971833,0.4966507161276381,0.0312948313677255,0.22641509433962265,0.9640693664550781,2013-08-06,2014-08-06,2015-08-05
28,xgb,0,70,20260614_203144,0.5395140522526376,0.547857543690877,0.5037289686573223,0.07027425452577116,0.1509433962264151,0.9299262166023254,2013-11-04,2014-11-04,2015-11-03
29,xgb,0,70,20260614_203144,0.45388318035397013,0.45705273069679847,0.5576885668887864,0.09571060412366626,0.16981132075471697,0.8318790197372437,2014-02-05,2015-02-05,2016-02-04
30,xgb,0,70,20260614_203144,0.5033038760322767,0.4999087414121976,0.6029938480016211,0.11417528021503505,0.12735849056603774,0.8490496277809143,2014-05-07,2015-05-07,2016-05-05
31,xgb,0,70,20260614_203144,0.44656488299787267,0.46103831645820925,0.5886061478629243,0.10675153276170367,0.18396226415094338,0.9453851580619812,2014-08-06,2015-08-06,2016-08-04
32,xgb,0,70,20260614_203144,0.5416813465569041,0.5416347297475882,0.5378180815664443,0.09920025081701682,0.14150943396226415,0.8644649982452393,2014-11-04,2015-11-04,2016-11-02
