fold_id,model,fold_start,fold_end,run_id,macro_f1,balanced_accuracy,brier_score,ece,switch_frequency,mean_entropy,val_start,test_start,test_end
20,vector_damped_lagrangian,20,40,20260613_212146,0.38677613012826545,0.429295865633075,0.6688032703855763,0.14751106598567518,0.24528301886792453,1.0032739639282227,2011-11-01,2012-11-02,2013-11-01
21,vector_damped_lagrangian,20,40,20260613_212146,0.2644399102413837,0.31738529327815046,0.8140501392783336,0.3286140706617508,0.1792452830188679,0.7153714299201965,2012-02-02,2013-02-05,2014-02-04
22,vector_damped_lagrangian,20,40,20260613_212146,0.35511203127959096,0.3908448722278509,0.6301912213691784,0.13199706648437068,0.08490566037735849,0.9645501971244812,2012-05-03,2013-05-07,2014-05-06
23,vector_damped_lagrangian,20,40,20260613_212146,0.3504259960223263,0.35516256188954853,0.6545057774776681,0.13884538118268402,0.19339622641509435,0.9553468823432922,2012-08-02,2013-08-06,2014-08-05
24,vector_damped_lagrangian,20,40,20260613_212146,0.38554778318738203,0.39927370030581044,0.6623446143250495,0.051939333548568195,0.15566037735849056,1.137961506843567,2012-11-02,2013-11-04,2014-11-03
25,vector_damped_lagrangian,20,40,20260613_212146,0.46834190684458066,0.4741155040343682,0.5927555707338578,0.06659673133366545,0.2169811320754717,1.0084342956542969,2013-02-05,2014-02-05,2015-02-04
26,vector_damped_lagrangian,20,40,20260613_212146,0.41615847480663254,0.45267144989998637,0.5825525769873706,0.09448498249613621,0.1792452830188679,0.918656051158905,2013-05-07,2014-05-07,2015-05-06
27,vector_damped_lagrangian,20,40,20260613_212146,0.3915121524220186,0.40641950089624507,0.7024121550270764,0.1835237895379044,0.21226415094339623,0.8470204472541809,2013-08-06,2014-08-06,2015-08-05
28,vector_damped_lagrangian,20,40,20260613_212146,0.352649497142152,0.4229928250761584,0.6673184516063306,0.19794334828014107,0.16981132075471697,0.8682687878608704,2013-11-04,2014-11-04,2015-11-03
29,vector_damped_lagrangian,20,40,20260613_212146,0.40838383309714477,0.4222033898305084,0.6222270609013874,0.08143156403107266,0.1650943396226415,1.0246177911758423,2014-02-05,2015-02-05,2016-02-04
30,vector_damped_lagrangian,20,40,20260613_212146,0.38166521781126245,0.39718691446802046,0.6372112416199603,0.06555095147079144,0.14150943396226415,0.9919317364692688,2014-05-07,2015-05-07,2016-05-05
31,vector_damped_lagrangian,20,40,20260613_212146,0.4124240468991962,0.44644629739924563,0.6035442258477909,0.06878633426388665,0.1509433962264151,1.0615992546081543,2014-08-06,2015-08-06,2016-08-04
32,vector_damped_lagrangian,20,40,20260613_212146,0.3591732979664014,0.4426053918329589,0.6103494839687629,0.13993723011912318,0.12735849056603774,1.0660269260406494,2014-11-04,2015-11-04,2016-11-02
33,vector_damped_lagrangian,20,40,20260613_212146,0.3014428412874584,0.44062500000000004,0.6468401380949899,0.15497004719967017,0.09433962264150944,0.9079346060752869,2015-02-05,2016-02-05,2017-02-03
34,vector_damped_lagrangian,20,40,20260613_212146,0.43814129859785855,0.5356581121144227,0.5819110057979865,0.10121831213924243,0.11320754716981132,1.0541222095489502,2015-05-07,2016-05-06,2017-05-05
35,vector_damped_lagrangian,20,40,20260613_212146,0.32862935625525547,0.303720668595307,0.5820659233996331,0.21977289475745437,0.08018867924528301,0.5611291527748108,2015-08-06,2016-08-05,2017-08-04
36,vector_damped_lagrangian,20,40,20260613_212146,0.243714214588001,0.27464317573595004,0.5006987985008521,0.14020743196559063,0.07547169811320754,0.6674112677574158,2015-11-04,2016-11-03,2017-11-02
37,vector_damped_lagrangian,20,40,20260613_212146,0.2519004033509153,0.2774266265912306,0.48264330178418857,0.08241698173849797,0.06132075471698113,0.7562543749809265,2016-02-05,2017-02-06,2018-02-05
38,vector_damped_lagrangian,20,40,20260613_212146,0.438541104724346,0.5070806100217865,0.6386425833189806,0.23080778905483476,0.12264150943396226,0.623350203037262,2016-05-06,2017-05-08,2018-05-07
39,vector_damped_lagrangian,20,40,20260613_212146,0.38877551020408163,0.5199249684158629,0.6166362297312283,0.20972715017381408,0.04245283018867924,0.672092854976654,2016-08-05,2017-08-07,2018-08-06
40,vector_damped_lagrangian,20,40,20260613_212146,0.4548112070510299,0.530530753968254,0.5512403416634761,0.14227162406478128,0.11320754716981132,0.760490894317627,2016-11-03,2017-11-03,2018-11-02
