fold_id,model,fold_start,fold_end,run_id,macro_f1,balanced_accuracy,brier_score,ece,switch_frequency,mean_entropy,val_start,test_start,test_end
20,lagrangian_v6,20,40,20260613_205132,0.3804469665125403,0.40710594315245474,0.6766632742319648,0.09691644316547912,0.10849056603773585,1.1410354375839233,2011-11-01,2012-11-02,2013-11-01
21,lagrangian_v6,20,40,20260613_205132,0.3209551443780167,0.31080437419723134,0.714221337237836,0.16798432500149724,0.11320754716981132,1.0097006559371948,2012-02-02,2013-02-05,2014-02-04
22,lagrangian_v6,20,40,20260613_205132,0.36105730954868887,0.3897116766328281,0.7348908567336503,0.17894784553509924,0.12264150943396226,0.9532593488693237,2012-05-03,2013-05-07,2014-05-06
23,lagrangian_v6,20,40,20260613_205132,0.26361096248736693,0.3308368897471966,0.711519871663194,0.15197120124185592,0.12735849056603774,0.9997370839118958,2012-08-02,2013-08-06,2014-08-05
24,lagrangian_v6,20,40,20260613_205132,0.3675641280621959,0.38839968326780255,0.5956060030958131,0.06314308850418235,0.13679245283018868,1.007190465927124,2012-11-02,2013-11-04,2014-11-03
25,lagrangian_v6,20,40,20260613_205132,0.48493735084540235,0.4977510287348016,0.5558683073012552,0.07554711646317316,0.15566037735849056,1.0351051092147827,2013-02-05,2014-02-05,2015-02-04
26,lagrangian_v6,20,40,20260613_205132,0.502909299345733,0.4945064552513407,0.5497496165598402,0.09684059233732625,0.10377358490566038,1.0792276859283447,2013-05-07,2014-05-07,2015-05-06
27,lagrangian_v6,20,40,20260613_205132,0.3907110862262038,0.4398962916404777,0.5768694920625731,0.0326636260104291,0.1650943396226415,1.0863438844680786,2013-08-06,2014-08-06,2015-08-05
28,lagrangian_v6,20,40,20260613_205132,0.40564434235320307,0.4003377024210358,0.6491039891365428,0.10379294190608282,0.16981132075471697,1.0014209747314453,2013-11-04,2014-11-04,2015-11-03
29,lagrangian_v6,20,40,20260613_205132,0.3591599319153499,0.3724450721908349,0.7155498087893752,0.14560371679319462,0.18867924528301888,0.935076117515564,2014-02-05,2015-02-05,2016-02-04
30,lagrangian_v6,20,40,20260613_205132,0.31794294294294295,0.3166092739825459,0.7186921458297733,0.1793452624423963,0.12735849056603774,0.9710652232170105,2014-05-07,2015-05-07,2016-05-05
31,lagrangian_v6,20,40,20260613_205132,0.30194690234966415,0.3052939497716895,0.8209182168336322,0.259167450414577,0.10849056603773585,0.9597587585449219,2014-08-06,2015-08-06,2016-08-04
32,lagrangian_v6,20,40,20260613_205132,0.3498641278195778,0.3753356680322453,0.674940794980185,0.11046224678626083,0.15566037735849056,1.0691912174224854,2014-11-04,2015-11-04,2016-11-02
33,lagrangian_v6,20,40,20260613_205132,0.2445936419865381,0.2791666666666667,0.6910042400245426,0.11781986190679489,0.07075471698113207,1.06885826587677,2015-02-05,2016-02-05,2017-02-03
34,lagrangian_v6,20,40,20260613_205132,0.3315494301168743,0.41385758254690297,0.656485576290124,0.2043698572776687,0.07075471698113207,0.786759614944458,2015-05-07,2016-05-06,2017-05-05
35,lagrangian_v6,20,40,20260613_205132,0.21222034613761082,0.24510607521697203,0.5648576938891388,0.11037503273834083,0.02358490566037736,0.9639718532562256,2015-08-06,2016-08-05,2017-08-04
36,lagrangian_v6,20,40,20260613_205132,0.1782477341389728,0.25,0.5555821986312568,0.09304830781730687,0.0,0.9384505152702332,2015-11-04,2016-11-03,2017-11-02
37,lagrangian_v6,20,40,20260613_205132,0.21233015909882708,0.26756983734087697,0.5228467355865573,0.0506469107849497,0.014150943396226415,1.0135478973388672,2016-02-05,2017-02-06,2018-02-05
38,lagrangian_v6,20,40,20260613_205132,0.41867865171535923,0.5399743230625583,0.5693648952702778,0.07276147911806065,0.04245283018867924,1.02305269241333,2016-05-06,2017-05-08,2018-05-07
39,lagrangian_v6,20,40,20260613_205132,0.46565058320654934,0.5657875891174815,0.5907922018952256,0.15760982190499284,0.05660377358490566,0.8966025710105896,2016-08-05,2017-08-07,2018-08-06
40,lagrangian_v6,20,40,20260613_205132,0.43327721661054996,0.4822792658730159,0.6081270441305088,0.15408079654957765,0.12264150943396226,0.9143062233924866,2016-11-03,2017-11-03,2018-11-02
