fold_id,model,fold_start,fold_end,run_id,macro_f1,balanced_accuracy,brier_score,ece,switch_frequency,mean_entropy,val_start,test_start,test_end
20,forced_lagrangian,20,40,20260613_213101,0.4337217125091811,0.4973675710594315,0.6292514999510929,0.04407837021518761,0.15566037735849056,1.145809531211853,2011-11-01,2012-11-02,2013-11-01
21,forced_lagrangian,20,40,20260613_213101,0.4404894010527813,0.4630583702012273,0.6216814056490177,0.12094902866323232,0.16981132075471697,0.822895884513855,2012-02-02,2013-02-05,2014-02-04
22,forced_lagrangian,20,40,20260613_213101,0.4241644241644241,0.4338491897941209,0.5919125156799109,0.14835225486419568,0.1792452830188679,0.9938413500785828,2012-05-03,2013-05-07,2014-05-06
23,forced_lagrangian,20,40,20260613_213101,0.3333617153333105,0.3588858689173402,0.6159533973831685,0.08122148256346651,0.16037735849056603,1.0148438215255737,2012-08-02,2013-08-06,2014-08-05
24,forced_lagrangian,20,40,20260613_213101,0.40516618008812477,0.43255105941459154,0.5902612985139984,0.14998614927972426,0.16037735849056603,1.0220208168029785,2012-11-02,2013-11-04,2014-11-03
25,forced_lagrangian,20,40,20260613_213101,0.46208603457356884,0.4777789545030925,0.5744805389909133,0.1064579046108353,0.1650943396226415,1.044679045677185,2013-02-05,2014-02-05,2015-02-04
26,forced_lagrangian,20,40,20260613_213101,0.4054071897095153,0.4361651157026223,0.6246392944519918,0.10963610360320188,0.14622641509433962,0.8165307641029358,2013-05-07,2014-05-07,2015-05-06
27,forced_lagrangian,20,40,20260613_213101,0.3942467223575821,0.4110433107526131,0.6404415995746862,0.1237407704474221,0.21226415094339623,0.909002959728241,2013-08-06,2014-08-06,2015-08-05
28,forced_lagrangian,20,40,20260613_213101,0.38583821592405865,0.4207190957190957,0.5825294524312528,0.10210756362883697,0.10849056603773585,0.8245746493339539,2013-11-04,2014-11-04,2015-11-03
29,forced_lagrangian,20,40,20260613_213101,0.48912085427584406,0.4929661016949153,0.5956165399829169,0.09732070187447774,0.14150943396226415,0.9523842930793762,2014-02-05,2015-02-05,2016-02-04
30,forced_lagrangian,20,40,20260613_213101,0.3636305786526387,0.3850985803750781,0.6251897789157917,0.07506012370888618,0.14622641509433962,0.9997597336769104,2014-05-07,2015-05-07,2016-05-05
31,forced_lagrangian,20,40,20260613_213101,0.36545194342443094,0.4134219277347627,0.633592695380345,0.10864010369273977,0.15566037735849056,0.9976468682289124,2014-08-06,2015-08-06,2016-08-04
32,forced_lagrangian,20,40,20260613_213101,0.36792725993839837,0.4048196114708603,0.6299078757753572,0.12426983778465522,0.14622641509433962,0.9252982139587402,2014-11-04,2015-11-04,2016-11-02
33,forced_lagrangian,20,40,20260613_213101,0.3481808829031051,0.3957859848484849,0.5733396236414114,0.07728631689514914,0.09433962264150944,0.9294189214706421,2015-02-05,2016-02-05,2017-02-03
34,forced_lagrangian,20,40,20260613_213101,0.37836811332375947,0.43969663023061084,0.5603718874061483,0.09504231194934934,0.09905660377358491,1.0613609552383423,2015-05-07,2016-05-06,2017-05-05
35,forced_lagrangian,20,40,20260613_213101,0.19066243833685695,0.2529411764705882,0.5225645597649018,0.057974318523362225,0.014150943396226415,0.9071900844573975,2015-08-06,2016-08-05,2017-08-04
36,forced_lagrangian,20,40,20260613_213101,0.17727272727272728,0.2478813559322034,0.5224541394282219,0.047809420756890764,0.009433962264150943,0.9370642900466919,2015-11-04,2016-11-03,2017-11-02
37,forced_lagrangian,20,40,20260613_213101,0.23411551462303434,0.24889497878359265,0.5612896533868311,0.1851251098751462,0.08490566037735849,0.6588777899742126,2016-02-05,2017-02-06,2018-02-05
38,forced_lagrangian,20,40,20260613_213101,0.36059199502415973,0.4353213507625272,0.6742559679622707,0.29588826035669713,0.10849056603773585,0.6109491586685181,2016-05-06,2017-05-08,2018-05-07
39,forced_lagrangian,20,40,20260613_213101,0.4575479930191972,0.5006131374032646,0.6693662826916595,0.2797787172693602,0.09433962264150944,0.5529316067695618,2016-08-05,2017-08-07,2018-08-06
40,forced_lagrangian,20,40,20260613_213101,0.459365545801716,0.5107142857142857,0.5854196763386531,0.12141322725815396,0.1509433962264151,0.7423045635223389,2016-11-03,2017-11-03,2018-11-02
